GAME_ID,TEAM_ID,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGA,FTA,TOV,OREB,IS_HOME
21400483,1610612750,1610612750,2015-01-01,0,L,107.0,88,22,14,10,1
21400482,1610612743,1610612743,2015-01-01,0,L,101.0,88,22,14,10,0
21400482,1610612741,1610612741,2015-01-01,0,W,106.0,88,22,14,10,1
21400483,1610612758,1610612758,2015-01-01,0,W,110.0,88,22,14,10,0
21400494,1610612763,1610612763,2015-01-02,0,W,109.0,88,22,14,10,0
21400486,1610612738,1610612738,2015-01-02,0,L,101.0,88,22,14,10,1
21400487,1610612752,1610612752,2015-01-02,0,L,81.0,88,22,14,10,1
21400488,1610612740,1610612740,2015-01-02,0,W,111.0,88,22,14,10,1
21400489,1610612760,1610612760,2015-01-02,0,W,109.0,88,22,14,10,1
21400490,1610612749,1610612749,2015-01-02,0,L,91.0,88,22,14,10,1
21400491,1610612756,1610612756,2015-01-02,0,W,112.0,88,22,14,10,1
21400492,1610612762,1610612762,2015-01-02,0,L,92.0,88,22,14,10,1
21400493,1610612744,1610612744,2015-01-02,0,W,126.0,88,22,14,10,1
21400485,1610612753,1610612753,2015-01-02,0,L,98.0,88,22,14,10,1
21400494,1610612747,1610612747,2015-01-02,0,L,106.0,88,22,14,10,1
21400493,1610612761,1610612761,2015-01-02,0,L,105.0,88,22,14,10,0
21400484,1610612739,1610612739,2015-01-02,0,W,91.0,88,22,14,10,0
21400485,1610612751,1610612751,2015-01-02,0,W,100.0,88,22,14,10,0
21400486,1610612742,1610612742,2015-01-02,0,W,119.0,88,22,14,10,0
21400487,1610612765,1610612765,2015-01-02,0,W,97.0,88,22,14,10,0
21400488,1610612745,1610612745,2015-01-02,0,L,83.0,88,22,14,10,0
21400489,1610612764,1610612764,2015-01-02,0,L,102.0,88,22,14,10,0
21400490,1610612754,1610612754,2015-01-02,0,W,94.0,88,22,14,10,0
21400491,1610612755,1610612755,2015-01-02,0,L,96.0,88,22,14,10,0
21400484,1610612766,1610612766,2015-01-02,0,L,87.0,88,22,14,10,1
21400492,1610612737,1610612737,2015-01-02,0,W,98.0,88,22,14,10,0
21400496,1610612738,1610612738,2015-01-03,0,L,104.0,88,22,14,10,0
21400497,1610612748,1610612748,2015-01-03,0,L,79.0,88,22,14,10,0
21400498,1610612762,1610612762,2015-01-03,0,W,101.0,88,22,14,10,0
21400499,1610612764,1610612764,2015-01-03,0,L,92.0,88,22,14,10,0
21400500,1610612763,1610612763,2015-01-03,0,L,85.0,88,22,14,10,0
21400501,1610612737,1610612737,2015-01-03,0,W,115.0,88,22,14,10,0
21400502,1610612755,1610612755,2015-01-03,0,L,91.0,88,22,14,10,0
21400495,1610612766,1610612766,2015-01-03,0,W,98.0,88,22,14,10,0
21400502,1610612746,1610612746,2015-01-03,0,W,127.0,88,22,14,10,1
21400500,1610612743,1610612743,2015-01-03,0,W,114.0,88,22,14,10,1
21400499,1610612759,1610612759,2015-01-03,0,W,101.0,88,22,14,10,1
21400498,1610612750,1610612750,2015-01-03,0,L,89.0,88,22,14,10,1
21400497,1610612745,1610612745,2015-01-03,0,W,115.0,88,22,14,10,1
21400496,1610612741,1610612741,2015-01-03,0,W,109.0,88,22,14,10,1
21400495,1610612753,1610612753,2015-01-03,0,L,90.0,88,22,14,10,1
21400501,1610612757,1610612757,2015-01-03,0,L,107.0,88,22,14,10,1
21400508,1610612747,1610612747,2015-01-04,0,W,88.0,88,22,14,10,1
21400503,1610612742,1610612742,2015-01-04,0,W,109.0,88,22,14,10,0
21400504,1610612758,1610612758,2015-01-04,0,L,95.0,88,22,14,10,0
21400505,1610612751,1610612751,2015-01-04,0,L,84.0,88,22,14,10,0
21400506,1610612749,1610612749,2015-01-04,0,W,95.0,88,22,14,10,0
21400507,1610612761,1610612761,2015-01-04,0,L,109.0,88,22,14,10,0
21400508,1610612754,1610612754,2015-01-04,0,L,87.0,88,22,14,10,0
21400507,1610612756,1610612756,2015-01-04,0,W,125.0,88,22,14,10,1
21400506,1610612752,1610612752,2015-01-04,0,L,82.0,88,22,14,10,1
21400505,1610612748,1610612748,2015-01-04,0,W,88.0,88,22,14,10,1
21400504,1610612765,1610612765,2015-01-04,0,W,114.0,88,22,14,10,1
21400503,1610612739,1610612739,2015-01-04,0,L,90.0,88,22,14,10,1
21400518,1610612760,1610612760,2015-01-05,0,L,91.0,88,22,14,10,0
21400518,1610612744,1610612744,2015-01-05,0,W,117.0,88,22,14,10,1
21400517,1610612757,1610612757,2015-01-05,0,W,98.0,88,22,14,10,1
21400516,1610612762,1610612762,2015-01-05,0,L,101.0,88,22,14,10,1
21400515,1610612740,1610612740,2015-01-05,0,L,85.0,88,22,14,10,1
21400514,1610612750,1610612750,2015-01-05,0,L,101.0,88,22,14,10,1
21400513,1610612763,1610612763,2015-01-05,0,W,105.0,88,22,14,10,1
21400512,1610612741,1610612741,2015-01-05,0,W,114.0,88,22,14,10,1
21400511,1610612751,1610612751,2015-01-05,0,L,88.0,88,22,14,10,1
21400510,1610612738,1610612738,2015-01-05,0,L,95.0,88,22,14,10,1
21400509,1610612755,1610612755,2015-01-05,0,W,95.0,88,22,14,10,1
21400519,1610612746,1610612746,2015-01-05,0,L,98.0,88,22,14,10,1
21400517,1610612747,1610612747,2015-01-05,0,L,94.0,88,22,14,10,0
21400519,1610612737,1610612737,2015-01-05,0,W,107.0,88,22,14,10,0
21400515,1610612764,1610612764,2015-01-05,0,W,92.0,88,22,14,10,0
21400514,1610612743,1610612743,2015-01-05,0,W,110.0,88,22,14,10,0
21400513,1610612752,1610612752,2015-01-05,0,L,83.0,88,22,14,10,0
21400512,1610612745,1610612745,2015-01-05,0,L,105.0,88,22,14,10,0
21400511,1610612742,1610612742,2015-01-05,0,W,96.0,88,22,14,10,0
21400510,1610612766,1610612766,2015-01-05,0,W,104.0,88,22,14,10,0
21400509,1610612739,1610612739,2015-01-05,0,L,92.0,88,22,14,10,0
21400516,1610612754,1610612754,2015-01-05,0,W,105.0,88,22,14,10,0
21400520,1610612749,1610612749,2015-01-06,0,L,96.0,88,22,14,10,1
21400520,1610612756,1610612756,2015-01-06,0,W,102.0,88,22,14,10,0
21400521,1610612759,1610612759,2015-01-06,0,L,104.0,88,22,14,10,1
21400521,1610612765,1610612765,2015-01-06,0,W,105.0,88,22,14,10,0
21400524,1610612755,1610612755,2015-01-07,0,L,77.0,88,22,14,10,1
21400523,1610612739,1610612739,2015-01-07,0,L,93.0,88,22,14,10,1
21400526,1610612737,1610612737,2015-01-07,0,W,96.0,88,22,14,10,1
21400527,1610612751,1610612751,2015-01-07,0,L,81.0,88,22,14,10,1
21400528,1610612741,1610612741,2015-01-07,0,L,77.0,88,22,14,10,1
21400529,1610612742,1610612742,2015-01-07,0,L,95.0,88,22,14,10,1
21400530,1610612743,1610612743,2015-01-07,0,W,93.0,88,22,14,10,1
21400531,1610612750,1610612750,2015-01-07,0,L,111.0,88,22,14,10,1
21400532,1610612758,1610612758,2015-01-07,0,W,104.0,88,22,14,10,1
21400533,1610612744,1610612744,2015-01-07,0,W,117.0,88,22,14,10,1
21400522,1610612766,1610612766,2015-01-07,0,W,98.0,88,22,14,10,1
21400534,1610612746,1610612746,2015-01-07,0,W,114.0,88,22,14,10,1
21400525,1610612764,1610612764,2015-01-07,0,W,101.0,88,22,14,10,1
21400524,1610612749,1610612749,2015-01-07,0,W,97.0,88,22,14,10,0
21400522,1610612740,1610612740,2015-01-07,0,L,94.0,88,22,14,10,0
21400534,1610612747,1610612747,2015-01-07,0,L,89.0,88,22,14,10,0
21400533,1610612754,1610612754,2015-01-07,0,L,102.0,88,22,14,10,0
21400532,1610612760,1610612760,2015-01-07,0,L,83.0,88,22,14,10,0
21400530,1610612753,1610612753,2015-01-07,0,L,90.0,88,22,14,10,0
21400529,1610612765,1610612765,2015-01-07,0,W,108.0,88,22,14,10,0
21400531,1610612756,1610612756,2015-01-07,0,W,113.0,88,22,14,10,0
21400527,1610612738,1610612738,2015-01-07,0,W,89.0,88,22,14,10,0
21400526,1610612763,1610612763,2015-01-07,0,L,86.0,88,22,14,10,0
21400525,1610612752,1610612752,2015-01-07,0,L,91.0,88,22,14,10,0
21400523,1610612745,1610612745,2015-01-07,0,W,105.0,88,22,14,10,0
21400528,1610612762,1610612762,2015-01-07,0,W,97.0,88,22,14,10,0
21400537,1610612748,1610612748,2015-01-08,0,L,83.0,88,22,14,10,0
21400536,1610612752,1610612752,2015-01-08,0,L,96.0,88,22,14,10,1
21400535,1610612766,1610612766,2015-01-08,0,W,103.0,88,22,14,10,0
21400537,1610612757,1610612757,2015-01-08,0,W,99.0,88,22,14,10,1
21400535,1610612761,1610612761,2015-01-08,0,L,95.0,88,22,14,10,1
21400536,1610612745,1610612745,2015-01-08,0,W,120.0,88,22,14,10,0
21400544,1610612749,1610612749,2015-01-09,0,W,98.0,88,22,14,10,1
21400540,1610612737,1610612737,2015-01-09,0,W,106.0,88,22,14,10,0
21400541,1610612763,1610612763,2015-01-09,0,L,95.0,88,22,14,10,0
21400542,1610612762,1610612762,2015-01-09,0,L,94.0,88,22,14,10,0
21400543,1610612741,1610612741,2015-01-09,0,L,86.0,88,22,14,10,0
21400544,1610612750,1610612750,2015-01-09,0,L,84.0,88,22,14,10,0
21400545,1610612756,1610612756,2015-01-09,0,L,95.0,88,22,14,10,0
21400546,1610612743,1610612743,2015-01-09,0,W,118.0,88,22,14,10,0
21400547,1610612739,1610612739,2015-01-09,0,L,94.0,88,22,14,10,0
21400539,1610612755,1610612755,2015-01-09,0,W,90.0,88,22,14,10,0
21400548,1610612747,1610612747,2015-01-09,0,W,101.0,88,22,14,10,1
21400546,1610612758,1610612758,2015-01-09,0,L,108.0,88,22,14,10,1
21400545,1610612759,1610612759,2015-01-09,0,W,100.0,88,22,14,10,1
21400543,1610612764,1610612764,2015-01-09,0,W,102.0,88,22,14,10,1
21400542,1610612760,1610612760,2015-01-09,0,W,99.0,88,22,14,10,1
21400541,1610612740,1610612740,2015-01-09,0,W,106.0,88,22,14,10,1
21400540,1610612765,1610612765,2015-01-09,0,L,103.0,88,22,14,10,1
21400539,1610612751,1610612751,2015-01-09,0,L,88.0,88,22,14,10,1
21400538,1610612754,1610612754,2015-01-09,0,W,107.0,88,22,14,10,1
21400547,1610612744,1610612744,2015-01-09,0,W,112.0,88,22,14,10,1
21400538,1610612738,1610612738,2015-01-09,0,L,103.0,88,22,14,10,0
21400548,1610612753,1610612753,2015-01-09,0,L,84.0,88,22,14,10,0
21400557,1610612757,1610612757,2015-01-10,0,W,103.0,88,22,14,10,1
21400554,1610612741,1610612741,2015-01-10,0,W,95.0,88,22,14,10,1
21400553,1610612761,1610612761,2015-01-10,0,W,109.0,88,22,14,10,1
21400552,1610612755,1610612755,2015-01-10,0,W,93.0,88,22,14,10,1
21400551,1610612765,1610612765,2015-01-10,0,W,98.0,88,22,14,10,1
21400550,1610612746,1610612746,2015-01-10,0,W,120.0,88,22,14,10,1
21400549,1610612752,1610612752,2015-01-10,0,L,82.0,88,22,14,10,1
21400557,1610612753,1610612753,2015-01-10,0,L,92.0,88,22,14,10,0
21400556,1610612759,1610612759,2015-01-10,0,W,108.0,88,22,14,10,0
21400555,1610612745,1610612745,2015-01-10,0,W,97.0,88,22,14,10,1
21400555,1610612762,1610612762,2015-01-10,0,L,82.0,88,22,14,10,0
21400553,1610612738,1610612738,2015-01-10,0,L,96.0,88,22,14,10,0
21400552,1610612754,1610612754,2015-01-10,0,L,92.0,88,22,14,10,0
21400551,1610612751,1610612751,2015-01-10,0,L,93.0,88,22,14,10,0
21400550,1610612742,1610612742,2015-01-10,0,L,100.0,88,22,14,10,0
21400549,1610612766,1610612766,2015-01-10,0,W,110.0,88,22,14,10,0
21400554,1610612749,1610612749,2015-01-10,0,L,87.0,88,22,14,10,0
21400556,1610612750,1610612750,2015-01-10,0,L,93.0,88,22,14,10,1
21400562,1610612747,1610612747,2015-01-11,0,L,94.0,88,22,14,10,1
21400561,1610612758,1610612758,2015-01-11,0,W,103.0,88,22,14,10,1
21400560,1610612763,1610612763,2015-01-11,0,W,122.0,88,22,14,10,1
21400559,1610612746,1610612746,2015-01-11,0,L,90.0,88,22,14,10,1
21400558,1610612737,1610612737,2015-01-11,0,W,120.0,88,22,14,10,1
21400558,1610612764,1610612764,2015-01-11,0,L,89.0,88,22,14,10,0
21400560,1610612756,1610612756,2015-01-11,0,L,110.0,88,22,14,10,0
21400562,1610612757,1610612757,2015-01-11,0,W,106.0,88,22,14,10,0
21400561,1610612739,1610612739,2015-01-11,0,L,84.0,88,22,14,10,0
21400559,1610612748,1610612748,2015-01-11,0,W,104.0,88,22,14,10,0
21400565,1610612765,1610612765,2015-01-12,0,W,114.0,88,22,14,10,0
21400566,1610612753,1610612753,2015-01-12,0,W,121.0,88,22,14,10,0
21400566,1610612741,1610612741,2015-01-12,0,L,114.0,88,22,14,10,1
21400565,1610612761,1610612761,2015-01-12,0,L,111.0,88,22,14,10,1
21400563,1610612740,1610612740,2015-01-12,0,L,100.0,88,22,14,10,0
21400564,1610612751,1610612751,2015-01-12,0,L,99.0,88,22,14,10,1
21400563,1610612738,1610612738,2015-01-12,0,W,108.0,88,22,14,10,1
21400564,1610612745,1610612745,2015-01-12,0,W,113.0,88,22,14,10,0
21400573,1610612747,1610612747,2015-01-13,0,L,75.0,88,22,14,10,1
21400572,1610612758,1610612758,2015-01-13,0,L,104.0,88,22,14,10,1
21400571,1610612762,1610612762,2015-01-13,0,L,105.0,88,22,14,10,1
21400570,1610612756,1610612756,2015-01-13,0,W,107.0,88,22,14,10,1
21400568,1610612737,1610612737,2015-01-13,0,W,105.0,88,22,14,10,0
21400569,1610612764,1610612764,2015-01-13,0,W,101.0,88,22,14,10,1
21400568,1610612755,1610612755,2015-01-13,0,L,87.0,88,22,14,10,1
21400567,1610612754,1610612754,2015-01-13,0,L,101.0,88,22,14,10,1
21400567,1610612750,1610612750,2015-01-13,0,W,110.0,88,22,14,10,0
21400573,1610612748,1610612748,2015-01-13,0,W,78.0,88,22,14,10,0
21400572,1610612742,1610612742,2015-01-13,0,W,108.0,88,22,14,10,0
21400571,1610612744,1610612744,2015-01-13,0,W,116.0,88,22,14,10,0
21400570,1610612739,1610612739,2015-01-13,0,L,100.0,88,22,14,10,0
21400569,1610612759,1610612759,2015-01-13,0,L,93.0,88,22,14,10,0
21400574,1610612766,1610612766,2015-01-14,0,L,93.0,88,22,14,10,1
21400575,1610612753,1610612753,2015-01-14,0,W,120.0,88,22,14,10,1
21400576,1610612751,1610612751,2015-01-14,0,L,92.0,88,22,14,10,1
21400577,1610612765,1610612765,2015-01-14,0,L,94.0,88,22,14,10,1
21400578,1610612761,1610612761,2015-01-14,0,W,100.0,88,22,14,10,1
21400579,1610612741,1610612741,2015-01-14,0,L,99.0,88,22,14,10,1
21400580,1610612738,1610612738,2015-01-14,0,L,91.0,88,22,14,10,1
21400581,1610612743,1610612743,2015-01-14,0,W,114.0,88,22,14,10,1
21400582,1610612744,1610612744,2015-01-14,0,W,104.0,88,22,14,10,1
21400583,1610612757,1610612757,2015-01-14,0,L,94.0,88,22,14,10,1
21400583,1610612746,1610612746,2015-01-14,0,W,100.0,88,22,14,10,0
21400582,1610612748,1610612748,2015-01-14,0,L,89.0,88,22,14,10,0
21400581,1610612742,1610612742,2015-01-14,0,L,107.0,88,22,14,10,0
21400580,1610612737,1610612737,2015-01-14,0,W,105.0,88,22,14,10,0
21400579,1610612764,1610612764,2015-01-14,0,W,105.0,88,22,14,10,0
21400578,1610612755,1610612755,2015-01-14,0,L,84.0,88,22,14,10,0
21400577,1610612740,1610612740,2015-01-14,0,W,105.0,88,22,14,10,0
21400576,1610612763,1610612763,2015-01-14,0,W,103.0,88,22,14,10,0
21400575,1610612745,1610612745,2015-01-14,0,L,113.0,88,22,14,10,0
21400574,1610612759,1610612759,2015-01-14,0,W,98.0,88,22,14,10,0
21400584,1610612760,1610612760,2015-01-15,0,L,101.0,88,22,14,10,0
21400586,1610612747,1610612747,2015-01-15,0,L,102.0,88,22,14,10,1
21400584,1610612745,1610612745,2015-01-15,0,W,112.0,88,22,14,10,1
21400585,1610612749,1610612749,2015-01-15,0,W,95.0,88,22,14,10,1
21400586,1610612739,1610612739,2015-01-15,0,W,109.0,88,22,14,10,0
21400585,1610612752,1610612752,2015-01-15,0,L,79.0,88,22,14,10,0
21400597,1610612747,1610612747,2015-01-16,0,L,85.0,88,22,14,10,0
21400589,1610612755,1610612755,2015-01-16,0,W,96.0,88,22,14,10,1
21400590,1610612764,1610612764,2015-01-16,0,L,80.0,88,22,14,10,1
21400591,1610612738,1610612738,2015-01-16,0,L,103.0,88,22,14,10,1
21400592,1610612761,1610612761,2015-01-16,0,L,89.0,88,22,14,10,1
21400594,1610612742,1610612742,2015-01-16,0,W,97.0,88,22,14,10,1
21400595,1610612759,1610612759,2015-01-16,0,W,110.0,88,22,14,10,1
21400596,1610612756,1610612756,2015-01-16,0,W,110.0,88,22,14,10,1
21400597,1610612762,1610612762,2015-01-16,0,W,94.0,88,22,14,10,1
21400598,1610612758,1610612758,2015-01-16,0,L,83.0,88,22,14,10,1
21400599,1610612746,1610612746,2015-01-16,0,L,121.0,88,22,14,10,1
21400596,1610612750,1610612750,2015-01-16,0,L,99.0,88,22,14,10,0
21400595,1610612757,1610612757,2015-01-16,0,L,96.0,88,22,14,10,0
21400594,1610612743,1610612743,2015-01-16,0,L,89.0,88,22,14,10,0
21400593,1610612744,1610612744,2015-01-16,0,L,115.0,88,22,14,10,0
21400592,1610612737,1610612737,2015-01-16,0,W,110.0,88,22,14,10,0
21400591,1610612741,1610612741,2015-01-16,0,W,119.0,88,22,14,10,0
21400590,1610612751,1610612751,2015-01-16,0,W,102.0,88,22,14,10,0
21400589,1610612740,1610612740,2015-01-16,0,L,81.0,88,22,14,10,0
21400588,1610612763,1610612763,2015-01-16,0,W,106.0,88,22,14,10,0
21400587,1610612765,1610612765,2015-01-16,0,W,98.0,88,22,14,10,0
21400599,1610612739,1610612739,2015-01-16,0,W,126.0,88,22,14,10,0
21400598,1610612748,1610612748,2015-01-16,0,W,95.0,88,22,14,10,0
21400588,1610612753,1610612753,2015-01-16,0,L,96.0,88,22,14,10,1
21400587,1610612754,1610612754,2015-01-16,0,L,96.0,88,22,14,10,1
21400593,1610612760,1610612760,2015-01-16,0,W,127.0,88,22,14,10,1
21400600,1610612754,1610612754,2015-01-17,0,L,71.0,88,22,14,10,0
21400607,1610612746,1610612746,2015-01-17,0,W,117.0,88,22,14,10,0
21400606,1610612750,1610612750,2015-01-17,0,W,113.0,88,22,14,10,0
21400600,1610612766,1610612766,2015-01-17,0,W,80.0,88,22,14,10,1
21400601,1610612765,1610612765,2015-01-17,0,W,107.0,88,22,14,10,1
21400602,1610612741,1610612741,2015-01-17,0,L,99.0,88,22,14,10,1
21400603,1610612745,1610612745,2015-01-17,0,L,106.0,88,22,14,10,1
21400605,1610612751,1610612751,2015-01-17,0,L,90.0,88,22,14,10,1
21400604,1610612763,1610612763,2015-01-17,0,W,102.0,88,22,14,10,1
21400606,1610612743,1610612743,2015-01-17,0,L,105.0,88,22,14,10,1
21400607,1610612758,1610612758,2015-01-17,0,L,108.0,88,22,14,10,1
21400604,1610612757,1610612757,2015-01-17,0,L,98.0,88,22,14,10,0
21400605,1610612764,1610612764,2015-01-17,0,W,99.0,88,22,14,10,0
21400603,1610612744,1610612744,2015-01-17,0,W,131.0,88,22,14,10,0
21400602,1610612737,1610612737,2015-01-17,0,W,107.0,88,22,14,10,0
21400601,1610612755,1610612755,2015-01-17,0,L,89.0,88,22,14,10,0
21400608,1610612761,1610612761,2015-01-18,0,L,93.0,88,22,14,10,1
21400610,1610612762,1610612762,2015-01-18,0,L,69.0,88,22,14,10,0
21400609,1610612760,1610612760,2015-01-18,0,W,127.0,88,22,14,10,0
21400608,1610612740,1610612740,2015-01-18,0,W,95.0,88,22,14,10,0
21400610,1610612759,1610612759,2015-01-18,0,W,89.0,88,22,14,10,1
21400609,1610612753,1610612753,2015-01-18,0,L,99.0,88,22,14,10,1
21400619,1610612761,1610612761,2015-01-19,0,W,92.0,88,22,14,10,0
21400620,1610612741,1610612741,2015-01-19,0,L,94.0,88,22,14,10,0
21400618,1610612740,1610612740,2015-01-19,0,L,92.0,88,22,14,10,0
21400617,1610612754,1610612754,2015-01-19,0,L,98.0,88,22,14,10,0
21400616,1610612742,1610612742,2015-01-19,0,W,103.0,88,22,14,10,0
21400622,1610612756,1610612756,2015-01-19,0,W,115.0,88,22,14,10,1
21400615,1610612743,1610612743,2015-01-19,0,L,79.0,88,22,14,10,0
21400621,1610612758,1610612758,2015-01-19,0,L,94.0,88,22,14,10,0
21400613,1610612765,1610612765,2015-01-19,0,L,82.0,88,22,14,10,0
21400621,1610612757,1610612757,2015-01-19,0,W,98.0,88,22,14,10,1
21400619,1610612749,1610612749,2015-01-19,0,L,89.0,88,22,14,10,1
21400620,1610612739,1610612739,2015-01-19,0,W,108.0,88,22,14,10,1
21400618,1610612752,1610612752,2015-01-19,0,W,99.0,88,22,14,10,1
21400617,1610612745,1610612745,2015-01-19,0,W,110.0,88,22,14,10,1
21400616,1610612763,1610612763,2015-01-19,0,L,95.0,88,22,14,10,1
21400615,1610612744,1610612744,2015-01-19,0,W,122.0,88,22,14,10,1
21400614,1610612738,1610612738,2015-01-19,0,L,93.0,88,22,14,10,0
21400614,1610612746,1610612746,2015-01-19,0,W,102.0,88,22,14,10,1
21400612,1610612764,1610612764,2015-01-19,0,W,111.0,88,22,14,10,1
21400611,1610612766,1610612766,2015-01-19,0,W,105.0,88,22,14,10,1
21400622,1610612747,1610612747,2015-01-19,0,L,100.0,88,22,14,10,0
21400611,1610612750,1610612750,2015-01-19,0,L,80.0,88,22,14,10,0
21400612,1610612755,1610612755,2015-01-19,0,L,76.0,88,22,14,10,0
21400613,1610612737,1610612737,2015-01-19,0,W,93.0,88,22,14,10,1
21400623,1610612760,1610612760,2015-01-20,0,W,94.0,88,22,14,10,0
21400624,1610612743,1610612743,2015-01-20,0,L,99.0,88,22,14,10,1
21400624,1610612759,1610612759,2015-01-20,0,W,109.0,88,22,14,10,0
21400623,1610612748,1610612748,2015-01-20,0,L,86.0,88,22,14,10,1
21400630,1610612763,1610612763,2015-01-21,0,W,92.0,88,22,14,10,1
21400626,1610612739,1610612739,2015-01-21,0,W,106.0,88,22,14,10,1
21400627,1610612755,1610612755,2015-01-21,0,L,91.0,88,22,14,10,1
21400628,1610612737,1610612737,2015-01-21,0,W,110.0,88,22,14,10,1
21400629,1610612765,1610612765,2015-01-21,0,W,128.0,88,22,14,10,1
21400631,1610612750,1610612750,2015-01-21,0,L,75.0,88,22,14,10,1
21400632,1610612740,1610612740,2015-01-21,0,W,96.0,88,22,14,10,1
21400633,1610612764,1610612764,2015-01-21,0,L,103.0,88,22,14,10,1
21400634,1610612756,1610612756,2015-01-21,0,W,118.0,88,22,14,10,1
21400635,1610612758,1610612758,2015-01-21,0,L,100.0,88,22,14,10,1
21400636,1610612744,1610612744,2015-01-21,0,W,126.0,88,22,14,10,1
21400625,1610612766,1610612766,2015-01-21,0,W,78.0,88,22,14,10,1
21400636,1610612745,1610612745,2015-01-21,0,L,113.0,88,22,14,10,0
21400635,1610612751,1610612751,2015-01-21,0,W,103.0,88,22,14,10,0
21400633,1610612760,1610612760,2015-01-21,0,W,105.0,88,22,14,10,0
21400632,1610612747,1610612747,2015-01-21,0,L,80.0,88,22,14,10,0
21400631,1610612742,1610612742,2015-01-21,0,W,98.0,88,22,14,10,0
21400630,1610612761,1610612761,2015-01-21,0,L,86.0,88,22,14,10,0
21400629,1610612753,1610612753,2015-01-21,0,L,118.0,88,22,14,10,0
21400628,1610612754,1610612754,2015-01-21,0,L,91.0,88,22,14,10,0
21400627,1610612752,1610612752,2015-01-21,0,W,98.0,88,22,14,10,0
21400626,1610612762,1610612762,2015-01-21,0,L,92.0,88,22,14,10,0
21400625,1610612748,1610612748,2015-01-21,0,L,76.0,88,22,14,10,0
21400634,1610612757,1610612757,2015-01-21,0,L,113.0,88,22,14,10,0
21400637,1610612741,1610612741,2015-01-22,0,W,104.0,88,22,14,10,1
21400638,1610612749,1610612749,2015-01-22,0,L,99.0,88,22,14,10,1
21400639,1610612757,1610612757,2015-01-22,0,L,89.0,88,22,14,10,1
21400640,1610612751,1610612751,2015-01-22,0,L,84.0,88,22,14,10,0
21400637,1610612759,1610612759,2015-01-22,0,L,81.0,88,22,14,10,0
21400638,1610612762,1610612762,2015-01-22,0,W,101.0,88,22,14,10,0
21400639,1610612738,1610612738,2015-01-22,0,W,90.0,88,22,14,10,0
21400640,1610612746,1610612746,2015-01-22,0,W,123.0,88,22,14,10,1
21400651,1610612744,1610612744,2015-01-23,0,W,126.0,88,22,14,10,1
21400650,1610612756,1610612756,2015-01-23,0,L,111.0,88,22,14,10,1
21400643,1610612739,1610612739,2015-01-23,0,W,129.0,88,22,14,10,1
21400648,1610612759,1610612759,2015-01-23,0,W,99.0,88,22,14,10,1
21400647,1610612750,1610612750,2015-01-23,0,L,84.0,88,22,14,10,1
21400646,1610612742,1610612742,2015-01-23,0,L,98.0,88,22,14,10,1
21400641,1610612755,1610612755,2015-01-23,0,L,86.0,88,22,14,10,1
21400642,1610612737,1610612737,2015-01-23,0,W,103.0,88,22,14,10,1
21400649,1610612743,1610612743,2015-01-23,0,L,99.0,88,22,14,10,1
21400644,1610612748,1610612748,2015-01-23,0,W,89.0,88,22,14,10,1
21400645,1610612752,1610612752,2015-01-23,0,W,113.0,88,22,14,10,1
21400648,1610612747,1610612747,2015-01-23,0,L,85.0,88,22,14,10,0
21400651,1610612758,1610612758,2015-01-23,0,L,101.0,88,22,14,10,0
21400650,1610612745,1610612745,2015-01-23,0,W,113.0,88,22,14,10,0
21400649,1610612738,1610612738,2015-01-23,0,W,100.0,88,22,14,10,0
21400647,1610612740,1610612740,2015-01-23,0,W,92.0,88,22,14,10,0
21400646,1610612741,1610612741,2015-01-23,0,W,102.0,88,22,14,10,0
21400645,1610612753,1610612753,2015-01-23,0,L,106.0,88,22,14,10,0
21400644,1610612754,1610612754,2015-01-23,0,L,87.0,88,22,14,10,0
21400643,1610612766,1610612766,2015-01-23,0,L,90.0,88,22,14,10,0
21400642,1610612760,1610612760,2015-01-23,0,L,93.0,88,22,14,10,0
21400641,1610612761,1610612761,2015-01-23,0,W,91.0,88,22,14,10,0
21400652,1610612752,1610612752,2015-01-24,0,L,71.0,88,22,14,10,0
21400656,1610612764,1610612764,2015-01-24,0,L,96.0,88,22,14,10,0
21400652,1610612766,1610612766,2015-01-24,0,W,76.0,88,22,14,10,1
21400653,1610612749,1610612749,2015-01-24,0,W,101.0,88,22,14,10,1
21400654,1610612763,1610612763,2015-01-24,0,W,101.0,88,22,14,10,1
21400655,1610612751,1610612751,2015-01-24,0,L,73.0,88,22,14,10,0
21400654,1610612755,1610612755,2015-01-24,0,L,83.0,88,22,14,10,0
21400653,1610612765,1610612765,2015-01-24,0,L,86.0,88,22,14,10,0
21400655,1610612762,1610612762,2015-01-24,0,W,108.0,88,22,14,10,1
21400656,1610612757,1610612757,2015-01-24,0,W,103.0,88,22,14,10,1
21400663,1610612759,1610612759,2015-01-25,0,W,101.0,88,22,14,10,1
21400666,1610612743,1610612743,2015-01-25,0,L,115.0,88,22,14,10,1
21400665,1610612744,1610612744,2015-01-25,0,W,114.0,88,22,14,10,1
21400664,1610612761,1610612761,2015-01-25,0,W,114.0,88,22,14,10,1
21400667,1610612747,1610612747,2015-01-25,0,L,87.0,88,22,14,10,1
21400662,1610612753,1610612753,2015-01-25,0,L,99.0,88,22,14,10,1
21400667,1610612745,1610612745,2015-01-25,0,W,99.0,88,22,14,10,0
